,Store ID,UPC,Price,Banner,Northern California,New York,Kansas,Texas
7436,39485,850719150,8.19,Whole Foods,49.19,6.59,1.99,37.39
7437,39485,842621232,42.99,Whole Foods,49.19,6.59,1.99,37.39
7438,39485,992125856,44.69,Whole Foods,49.19,6.59,1.99,37.39
7439,39485,15052612,53.99,Whole Foods,49.19,6.59,1.99,37.39
7440,39485,916097175,16.59,Whole Foods,49.19,6.59,1.99,37.39
7441,39485,762004012,1.59,Whole Foods,49.19,6.59,1.99,37.39
7442,39485,894764703,25.29,Whole Foods,49.19,6.59,1.99,37.39
7443,39485,176351627,53.79,Whole Foods,49.19,6.59,1.99,37.39
7444,39485,654081535,27.39,Whole Foods,49.19,6.59,1.99,37.39
7445,39485,200021055,2.29,Whole Foods,49.19,6.59,1.99,37.39
7446,39485,812183948,30.09,Whole Foods,49.19,6.59,1.99,37.39
7447,39485,723419379,43.29,Whole Foods,49.19,6.59,1.99,37.39
7448,39485,226080317,1.99,Whole Foods,49.19,6.59,1.99,37.39
7449,39485,127887048,8.79,Whole Foods,49.19,6.59,1.99,37.39
7450,39485,906234211,3.09,Whole Foods,49.19,6.59,1.99,37.39
7451,39485,842306029,39.19,Whole Foods,49.19,6.59,1.99,37.39
7452,39485,952287274,52.59,Whole Foods,49.19,6.59,1.99,37.39
7453,39485,47174618,3.79,Whole Foods,49.19,6.59,1.99,37.39
7454,39485,514987291,54.89,Whole Foods,49.19,6.59,1.99,37.39
7455,39485,831054514,34.69,Whole Foods,49.19,6.59,1.99,37.39
7456,39485,286798599,35.99,Whole Foods,49.19,6.59,1.99,37.39
7457,39485,152181269,40.49,Whole Foods,49.19,6.59,1.99,37.39
7458,39485,56176612,30.89,Whole Foods,49.19,6.59,1.99,37.39
7459,39485,90756884,36.49,Whole Foods,49.19,6.59,1.99,37.39
7460,39485,899819893,55.09,Whole Foods,49.19,6.59,1.99,37.39
7461,39485,514805290,6.39,Whole Foods,49.19,6.59,1.99,37.39
7462,39485,371212986,2.89,Whole Foods,49.19,6.59,1.99,37.39
7463,39485,333664376,33.59,Whole Foods,49.19,6.59,1.99,37.39
7464,39485,700311165,41.69,Whole Foods,49.19,6.59,1.99,37.39
7465,39485,256779462,27.49,Whole Foods,49.19,6.59,1.99,37.39
7466,39485,473279874,24.29,Whole Foods,49.19,6.59,1.99,37.39
7467,39485,266425823,35.09,Whole Foods,49.19,6.59,1.99,37.39
7468,39485,74029795,41.09,Whole Foods,49.19,6.59,1.99,37.39
7469,39485,678675568,20.29,Whole Foods,49.19,6.59,1.99,37.39
7470,39485,978164640,13.79,Whole Foods,49.19,6.59,1.99,37.39
7471,39485,285189163,19.29,Whole Foods,49.19,6.59,1.99,37.39
7472,39485,144575642,17.49,Whole Foods,49.19,6.59,1.99,37.39
7473,39485,526212256,31.59,Whole Foods,49.19,6.59,1.99,37.39
7474,39485,45509167,27.79,Whole Foods,49.19,6.59,1.99,37.39
7475,39485,484719492,53.49,Whole Foods,49.19,6.59,1.99,37.39
7476,39485,495847520,57.29,Whole Foods,49.19,6.59,1.99,37.39
7477,39485,529559570,7.89,Whole Foods,49.19,6.59,1.99,37.39
7478,39485,643110527,11.29,Whole Foods,49.19,6.59,1.99,37.39
7479,39485,69037528,3.19,Whole Foods,49.19,6.59,1.99,37.39
7480,39485,988779486,31.49,Whole Foods,49.19,6.59,1.99,37.39
7481,39485,676268953,59.49,Whole Foods,49.19,6.59,1.99,37.39
7482,39485,797375865,57.19,Whole Foods,49.19,6.59,1.99,37.39
7483,39485,277132090,6.49,Whole Foods,49.19,6.59,1.99,37.39
7484,39485,768547166,36.99,Whole Foods,49.19,6.59,1.99,37.39
7485,39485,340478827,7.79,Whole Foods,49.19,6.59,1.99,37.39
7486,39485,220677427,59.49,Whole Foods,49.19,6.59,1.99,37.39
7487,39485,713032211,8.89,Whole Foods,49.19,6.59,1.99,37.39
7488,39485,516205909,33.89,Whole Foods,49.19,6.59,1.99,37.39
7489,39485,770347410,1.59,Whole Foods,49.19,6.59,1.99,37.39
7490,39485,434688119,14.79,Whole Foods,49.19,6.59,1.99,37.39
7491,39485,86858655,2.59,Whole Foods,49.19,6.59,1.99,37.39
7492,39485,790347148,43.69,Whole Foods,49.19,6.59,1.99,37.39
7493,39485,405684153,51.59,Whole Foods,49.19,6.59,1.99,37.39
7494,39485,631749882,20.99,Whole Foods,49.19,6.59,1.99,37.39
7495,39485,826114350,20.39,Whole Foods,49.19,6.59,1.99,37.39
7496,39485,864892235,40.19,Whole Foods,49.19,6.59,1.99,37.39
7497,39485,830115263,44.79,Whole Foods,49.19,6.59,1.99,37.39
7498,39485,739430945,59.49,Whole Foods,49.19,6.59,1.99,37.39
7499,39485,99830442,57.29,Whole Foods,49.19,6.59,1.99,37.39
7500,39485,60042797,13.09,Whole Foods,49.19,6.59,1.99,37.39
7501,39485,222180587,8.99,Whole Foods,49.19,6.59,1.99,37.39
7502,39485,757630984,27.09,Whole Foods,49.19,6.59,1.99,37.39
7503,39485,859607186,24.59,Whole Foods,49.19,6.59,1.99,37.39
7504,39485,449986246,4.99,Whole Foods,49.19,6.59,1.99,37.39
7505,39485,702239031,10.69,Whole Foods,49.19,6.59,1.99,37.39
7506,39485,286906735,10.99,Whole Foods,49.19,6.59,1.99,37.39
7507,39485,435304991,20.89,Whole Foods,49.19,6.59,1.99,37.39
7508,39485,504139198,54.69,Whole Foods,49.19,6.59,1.99,37.39
7509,39485,764458897,45.59,Whole Foods,49.19,6.59,1.99,37.39
7510,39485,311226396,41.49,Whole Foods,49.19,6.59,1.99,37.39
7511,39485,353556196,3.39,Whole Foods,49.19,6.59,1.99,37.39
7512,39485,477240979,10.29,Whole Foods,49.19,6.59,1.99,37.39
7513,39485,537045183,16.49,Whole Foods,49.19,6.59,1.99,37.39
7514,39485,196109651,37.49,Whole Foods,49.19,6.59,1.99,37.39
7515,39485,278001228,13.59,Whole Foods,49.19,6.59,1.99,37.39
7516,39485,678539677,28.09,Whole Foods,49.19,6.59,1.99,37.39
7517,39485,606513778,1.99,Whole Foods,49.19,6.59,1.99,37.39
7518,39485,118708197,21.09,Whole Foods,49.19,6.59,1.99,37.39
7519,39485,883713851,36.99,Whole Foods,49.19,6.59,1.99,37.39
7520,39485,546802474,44.69,Whole Foods,49.19,6.59,1.99,37.39
7521,39485,584200676,41.49,Whole Foods,49.19,6.59,1.99,37.39
7522,39485,723934665,47.79,Whole Foods,49.19,6.59,1.99,37.39
7523,39485,165324638,59.09,Whole Foods,49.19,6.59,1.99,37.39
7524,39485,820540489,52.29,Whole Foods,49.19,6.59,1.99,37.39
7525,39485,178923336,14.29,Whole Foods,49.19,6.59,1.99,37.39
7526,39485,978196729,17.69,Whole Foods,49.19,6.59,1.99,37.39
7527,39485,594511101,18.69,Whole Foods,49.19,6.59,1.99,37.39
7528,39485,213048650,18.99,Whole Foods,49.19,6.59,1.99,37.39
7529,39485,592298415,43.59,Whole Foods,49.19,6.59,1.99,37.39
7530,39485,460807284,35.49,Whole Foods,49.19,6.59,1.99,37.39
7531,39485,500505797,29.89,Whole Foods,49.19,6.59,1.99,37.39
7532,39485,685715810,26.29,Whole Foods,49.19,6.59,1.99,37.39
7533,39485,822316142,4.09,Whole Foods,49.19,6.59,1.99,37.39
7534,39485,606279907,44.99,Whole Foods,49.19,6.59,1.99,37.39
7535,39485,667968672,15.29,Whole Foods,49.19,6.59,1.99,37.39
7536,39485,709096794,39.09,Whole Foods,49.19,6.59,1.99,37.39
7537,39485,852479948,18.99,Whole Foods,49.19,6.59,1.99,37.39
7538,39485,872889619,38.99,Whole Foods,49.19,6.59,1.99,37.39
7539,39485,789649867,48.69,Whole Foods,49.19,6.59,1.99,37.39
7540,39485,746596885,6.39,Whole Foods,49.19,6.59,1.99,37.39
7541,39485,805082512,16.09,Whole Foods,49.19,6.59,1.99,37.39
7542,39485,980150388,51.49,Whole Foods,49.19,6.59,1.99,37.39
7543,39485,222633181,38.19,Whole Foods,49.19,6.59,1.99,37.39
7544,39485,634830299,12.69,Whole Foods,49.19,6.59,1.99,37.39
7545,39485,740153739,16.29,Whole Foods,49.19,6.59,1.99,37.39
7546,39485,737234743,51.69,Whole Foods,49.19,6.59,1.99,37.39
7547,39485,165526080,3.59,Whole Foods,49.19,6.59,1.99,37.39
7548,39485,766810433,18.29,Whole Foods,49.19,6.59,1.99,37.39
7549,39485,391122766,47.99,Whole Foods,49.19,6.59,1.99,37.39
7550,39485,182310151,33.29,Whole Foods,49.19,6.59,1.99,37.39
7551,39485,813117592,44.99,Whole Foods,49.19,6.59,1.99,37.39
7552,39485,922747986,17.19,Whole Foods,49.19,6.59,1.99,37.39
7553,39485,157966725,17.59,Whole Foods,49.19,6.59,1.99,37.39
7554,39485,568256903,52.39,Whole Foods,49.19,6.59,1.99,37.39
7555,39485,361609713,28.99,Whole Foods,49.19,6.59,1.99,37.39
7556,39485,26791818,10.69,Whole Foods,49.19,6.59,1.99,37.39
7557,39485,125829867,14.39,Whole Foods,49.19,6.59,1.99,37.39
7558,39485,204071291,28.79,Whole Foods,49.19,6.59,1.99,37.39
7559,39485,825958722,9.49,Whole Foods,49.19,6.59,1.99,37.39
7560,39485,432934258,54.29,Whole Foods,49.19,6.59,1.99,37.39
7561,39485,786293238,5.79,Whole Foods,49.19,6.59,1.99,37.39
7562,39485,278354885,17.19,Whole Foods,49.19,6.59,1.99,37.39
7563,39485,189054973,34.89,Whole Foods,49.19,6.59,1.99,37.39
7564,39485,243934119,13.59,Whole Foods,49.19,6.59,1.99,37.39
7565,39485,848007798,18.29,Whole Foods,49.19,6.59,1.99,37.39
7566,39485,275219414,45.99,Whole Foods,49.19,6.59,1.99,37.39
7567,39485,966125119,25.19,Whole Foods,49.19,6.59,1.99,37.39
7568,39485,646431619,2.39,Whole Foods,49.19,6.59,1.99,37.39
7569,39485,88576101,54.99,Whole Foods,49.19,6.59,1.99,37.39
7570,39485,637601085,34.29,Whole Foods,49.19,6.59,1.99,37.39
7571,39485,98164748,11.59,Whole Foods,49.19,6.59,1.99,37.39
7572,39485,696954302,30.59,Whole Foods,49.19,6.59,1.99,37.39
7573,39485,93351329,12.79,Whole Foods,49.19,6.59,1.99,37.39
7574,39485,897021614,55.99,Whole Foods,49.19,6.59,1.99,37.39
7575,39485,742726716,42.19,Whole Foods,49.19,6.59,1.99,37.39
7576,39485,576506037,41.49,Whole Foods,49.19,6.59,1.99,37.39
7577,39485,688174297,45.69,Whole Foods,49.19,6.59,1.99,37.39
7578,39485,16729338,7.99,Whole Foods,49.19,6.59,1.99,37.39
7579,39485,252280717,15.89,Whole Foods,49.19,6.59,1.99,37.39
7580,39485,95866554,33.79,Whole Foods,49.19,6.59,1.99,37.39
7581,39485,784408530,2.29,Whole Foods,49.19,6.59,1.99,37.39
7582,39485,517769564,19.49,Whole Foods,49.19,6.59,1.99,37.39
7583,39485,276801250,59.29,Whole Foods,49.19,6.59,1.99,37.39
7584,39485,39601228,22.69,Whole Foods,49.19,6.59,1.99,37.39
7585,39485,93696286,8.39,Whole Foods,49.19,6.59,1.99,37.39
7586,39485,238497653,37.99,Whole Foods,49.19,6.59,1.99,37.39
7587,39485,22976162,49.59,Whole Foods,49.19,6.59,1.99,37.39
7588,39485,505307561,50.89,Whole Foods,49.19,6.59,1.99,37.39
7589,39485,963229417,45.49,Whole Foods,49.19,6.59,1.99,37.39
7590,39485,778006625,53.39,Whole Foods,49.19,6.59,1.99,37.39
7591,39485,581614281,44.89,Whole Foods,49.19,6.59,1.99,37.39
7592,39485,541222561,2.89,Whole Foods,49.19,6.59,1.99,37.39
7593,39485,793865483,17.89,Whole Foods,49.19,6.59,1.99,37.39
7594,39485,740420827,9.29,Whole Foods,49.19,6.59,1.99,37.39
7595,39485,243131192,2.39,Whole Foods,49.19,6.59,1.99,37.39
7596,39485,663501723,13.69,Whole Foods,49.19,6.59,1.99,37.39
7597,39485,929338551,20.39,Whole Foods,49.19,6.59,1.99,37.39
7598,39485,303530277,47.49,Whole Foods,49.19,6.59,1.99,37.39
7599,39485,121620235,57.29,Whole Foods,49.19,6.59,1.99,37.39
7600,39485,526069074,8.89,Whole Foods,49.19,6.59,1.99,37.39
7601,39485,739054494,22.79,Whole Foods,49.19,6.59,1.99,37.39
7602,39485,373656227,33.79,Whole Foods,49.19,6.59,1.99,37.39
7603,39485,81927167,35.39,Whole Foods,49.19,6.59,1.99,37.39
7604,39485,218294289,55.59,Whole Foods,49.19,6.59,1.99,37.39
7605,39485,169472387,48.59,Whole Foods,49.19,6.59,1.99,37.39
7606,39485,296821950,6.69,Whole Foods,49.19,6.59,1.99,37.39
7607,39485,373709792,14.29,Whole Foods,49.19,6.59,1.99,37.39
7608,39485,708419030,12.29,Whole Foods,49.19,6.59,1.99,37.39
7609,39485,276263379,42.19,Whole Foods,49.19,6.59,1.99,37.39
7610,39485,931390073,16.99,Whole Foods,49.19,6.59,1.99,37.39
7611,39485,838729004,6.99,Whole Foods,49.19,6.59,1.99,37.39
7612,39485,856554674,23.69,Whole Foods,49.19,6.59,1.99,37.39
7613,39485,877162041,25.69,Whole Foods,49.19,6.59,1.99,37.39
7614,39485,68034486,5.19,Whole Foods,49.19,6.59,1.99,37.39
7615,39485,224558960,50.79,Whole Foods,49.19,6.59,1.99,37.39
7616,39485,300970093,30.09,Whole Foods,49.19,6.59,1.99,37.39
7617,39485,878698622,24.79,Whole Foods,49.19,6.59,1.99,37.39
7618,39485,426909634,12.89,Whole Foods,49.19,6.59,1.99,37.39
7619,39485,221349675,37.49,Whole Foods,49.19,6.59,1.99,37.39
7620,39485,838460068,59.09,Whole Foods,49.19,6.59,1.99,37.39
7621,39485,764530996,29.99,Whole Foods,49.19,6.59,1.99,37.39
7622,39485,397250295,27.39,Whole Foods,49.19,6.59,1.99,37.39
7623,39485,446836510,16.39,Whole Foods,49.19,6.59,1.99,37.39
7624,39485,129833275,27.09,Whole Foods,49.19,6.59,1.99,37.39
7625,39485,214212433,53.89,Whole Foods,49.19,6.59,1.99,37.39
7626,39485,145210517,49.09,Whole Foods,49.19,6.59,1.99,37.39
7627,39485,949435750,8.49,Whole Foods,49.19,6.59,1.99,37.39
7628,39485,433536637,39.19,Whole Foods,49.19,6.59,1.99,37.39
7629,39485,338728090,14.99,Whole Foods,49.19,6.59,1.99,37.39
7630,39485,643896037,1.39,Whole Foods,49.19,6.59,1.99,37.39
7631,39485,804094528,42.09,Whole Foods,49.19,6.59,1.99,37.39
7632,39485,604540867,13.49,Whole Foods,49.19,6.59,1.99,37.39
7633,39485,354716417,37.09,Whole Foods,49.19,6.59,1.99,37.39
7634,39485,283434497,27.79,Whole Foods,49.19,6.59,1.99,37.39
7635,39485,760445497,7.99,Whole Foods,49.19,6.59,1.99,37.39
7636,39485,486230490,51.99,Whole Foods,49.19,6.59,1.99,37.39
7637,39287,557031026,1.99,Whole Foods,49.19,6.59,1.99,37.39
7638,39287,866698043,1.99,Whole Foods,49.19,6.59,1.99,37.39
7639,39287,514730047,1.99,Whole Foods,49.19,6.59,1.99,37.39
7640,39287,789986401,1.99,Whole Foods,49.19,6.59,1.99,37.39
7641,39287,926444424,1.99,Whole Foods,49.19,6.59,1.99,37.39
7642,39287,481217425,1.99,Whole Foods,49.19,6.59,1.99,37.39
7643,39287,400625108,1.99,Whole Foods,49.19,6.59,1.99,37.39
7644,39287,220433295,1.99,Whole Foods,49.19,6.59,1.99,37.39
7645,39287,641206219,1.99,Whole Foods,49.19,6.59,1.99,37.39
7646,39287,48258595,1.99,Whole Foods,49.19,6.59,1.99,37.39
7647,39287,832713642,1.99,Whole Foods,49.19,6.59,1.99,37.39
7648,39287,986134213,1.99,Whole Foods,49.19,6.59,1.99,37.39
7649,39287,990258086,1.99,Whole Foods,49.19,6.59,1.99,37.39
7650,39287,258597638,1.99,Whole Foods,49.19,6.59,1.99,37.39
7651,39287,292740862,1.99,Whole Foods,49.19,6.59,1.99,37.39
7652,39287,354716417,1.99,Whole Foods,49.19,6.59,1.99,37.39
7653,39287,414105716,1.99,Whole Foods,49.19,6.59,1.99,37.39
7654,39287,812183948,1.99,Whole Foods,49.19,6.59,1.99,37.39
7655,39287,838729004,1.99,Whole Foods,49.19,6.59,1.99,37.39
7656,39287,246585815,1.99,Whole Foods,49.19,6.59,1.99,37.39
7657,39287,23493525,1.99,Whole Foods,49.19,6.59,1.99,37.39
7658,39287,350639776,1.99,Whole Foods,49.19,6.59,1.99,37.39
7659,39287,588225773,1.99,Whole Foods,49.19,6.59,1.99,37.39
7660,39287,620047925,1.99,Whole Foods,49.19,6.59,1.99,37.39
7661,39287,145210517,1.99,Whole Foods,49.19,6.59,1.99,37.39
7662,39287,388197861,1.99,Whole Foods,49.19,6.59,1.99,37.39
7663,39287,60912855,1.99,Whole Foods,49.19,6.59,1.99,37.39
7664,39287,388544851,1.99,Whole Foods,49.19,6.59,1.99,37.39
7665,39287,121620235,1.99,Whole Foods,49.19,6.59,1.99,37.39
7666,39287,688858216,1.99,Whole Foods,49.19,6.59,1.99,37.39
7667,39287,66025021,1.99,Whole Foods,49.19,6.59,1.99,37.39
7668,39287,88576101,1.99,Whole Foods,49.19,6.59,1.99,37.39
7669,39287,367626432,1.99,Whole Foods,49.19,6.59,1.99,37.39
7670,39287,339400596,1.99,Whole Foods,49.19,6.59,1.99,37.39
7671,39287,144644625,1.99,Whole Foods,49.19,6.59,1.99,37.39
7672,39287,376311065,1.99,Whole Foods,49.19,6.59,1.99,37.39
7673,39287,131820869,1.99,Whole Foods,49.19,6.59,1.99,37.39
7674,39287,437067209,1.99,Whole Foods,49.19,6.59,1.99,37.39
7675,39287,15052612,1.99,Whole Foods,49.19,6.59,1.99,37.39
7676,39287,41066545,1.99,Whole Foods,49.19,6.59,1.99,37.39
7677,39287,218958254,1.99,Whole Foods,49.19,6.59,1.99,37.39
7678,39287,61278034,1.99,Whole Foods,49.19,6.59,1.99,37.39
7679,39287,678539677,1.99,Whole Foods,49.19,6.59,1.99,37.39
7680,39287,325260449,1.99,Whole Foods,49.19,6.59,1.99,37.39
7681,39287,966807089,1.99,Whole Foods,49.19,6.59,1.99,37.39
7682,39287,557394018,1.99,Whole Foods,49.19,6.59,1.99,37.39
7683,39287,599052834,1.99,Whole Foods,49.19,6.59,1.99,37.39
7684,39287,426268457,1.99,Whole Foods,49.19,6.59,1.99,37.39
7685,39287,599921977,1.99,Whole Foods,49.19,6.59,1.99,37.39
7686,39287,57394222,1.99,Whole Foods,49.19,6.59,1.99,37.39
7687,39287,127838957,1.99,Whole Foods,49.19,6.59,1.99,37.39
7688,39287,672429356,1.99,Whole Foods,49.19,6.59,1.99,37.39
7689,39287,878698622,1.99,Whole Foods,49.19,6.59,1.99,37.39
7690,39287,173173585,1.99,Whole Foods,49.19,6.59,1.99,37.39
7691,39287,243934119,1.99,Whole Foods,49.19,6.59,1.99,37.39
7692,39287,371212986,1.99,Whole Foods,49.19,6.59,1.99,37.39
7693,39287,584200676,1.99,Whole Foods,49.19,6.59,1.99,37.39
7694,39287,371889838,1.99,Whole Foods,49.19,6.59,1.99,37.39
7695,39287,598589918,1.99,Whole Foods,49.19,6.59,1.99,37.39
7696,39287,227818213,1.99,Whole Foods,49.19,6.59,1.99,37.39
7697,39287,545019950,1.99,Whole Foods,49.19,6.59,1.99,37.39
7698,39287,850860889,1.99,Whole Foods,49.19,6.59,1.99,37.39
7699,39287,615121896,1.99,Whole Foods,49.19,6.59,1.99,37.39
7700,39287,144575642,1.99,Whole Foods,49.19,6.59,1.99,37.39
7701,39287,200021055,1.99,Whole Foods,49.19,6.59,1.99,37.39
7702,39287,436463728,1.99,Whole Foods,49.19,6.59,1.99,37.39
7703,39287,244294577,1.99,Whole Foods,49.19,6.59,1.99,37.39
7704,39287,93351329,1.99,Whole Foods,49.19,6.59,1.99,37.39
7705,39287,757630984,1.99,Whole Foods,49.19,6.59,1.99,37.39
7706,39287,860167579,1.99,Whole Foods,49.19,6.59,1.99,37.39
7707,39287,19911643,1.99,Whole Foods,49.19,6.59,1.99,37.39
7708,39287,332493471,1.99,Whole Foods,49.19,6.59,1.99,37.39
7709,39287,300970093,1.99,Whole Foods,49.19,6.59,1.99,37.39
7710,39287,944430721,1.99,Whole Foods,49.19,6.59,1.99,37.39
7711,39287,315128578,1.99,Whole Foods,49.19,6.59,1.99,37.39
7712,39287,596626474,1.99,Whole Foods,49.19,6.59,1.99,37.39
7713,39287,980564443,1.99,Whole Foods,49.19,6.59,1.99,37.39
7714,39287,700660531,1.99,Whole Foods,49.19,6.59,1.99,37.39
7715,39287,631749882,1.99,Whole Foods,49.19,6.59,1.99,37.39
7716,39287,16900911,1.99,Whole Foods,49.19,6.59,1.99,37.39
7717,39287,964715239,1.99,Whole Foods,49.19,6.59,1.99,37.39
7718,39287,52851370,1.99,Whole Foods,49.19,6.59,1.99,37.39
7719,39287,340260209,1.99,Whole Foods,49.19,6.59,1.99,37.39
7720,39287,476935693,1.99,Whole Foods,49.19,6.59,1.99,37.39
7721,39287,162045248,1.99,Whole Foods,49.19,6.59,1.99,37.39
7722,39287,364526351,1.99,Whole Foods,49.19,6.59,1.99,37.39
7723,39287,829968022,1.99,Whole Foods,49.19,6.59,1.99,37.39
7724,39287,296821950,1.99,Whole Foods,49.19,6.59,1.99,37.39
7725,39287,312588009,1.99,Whole Foods,49.19,6.59,1.99,37.39
7726,39287,881311707,1.99,Whole Foods,49.19,6.59,1.99,37.39
7727,39287,171059624,1.99,Whole Foods,49.19,6.59,1.99,37.39
7728,39287,115681900,1.99,Whole Foods,49.19,6.59,1.99,37.39
7729,39287,479749486,1.99,Whole Foods,49.19,6.59,1.99,37.39
7730,39287,545133835,1.99,Whole Foods,49.19,6.59,1.99,37.39
7731,39287,60042797,1.99,Whole Foods,49.19,6.59,1.99,37.39
7732,39287,391122766,1.99,Whole Foods,49.19,6.59,1.99,37.39
7733,39287,374144563,1.99,Whole Foods,49.19,6.59,1.99,37.39
7734,39287,127821311,1.99,Whole Foods,49.19,6.59,1.99,37.39
7735,39287,604272498,1.99,Whole Foods,49.19,6.59,1.99,37.39
7736,39287,376153383,1.99,Whole Foods,49.19,6.59,1.99,37.39
7737,39287,39601228,1.99,Whole Foods,49.19,6.59,1.99,37.39
7738,39287,594035260,1.99,Whole Foods,49.19,6.59,1.99,37.39
7739,39287,965083187,1.99,Whole Foods,49.19,6.59,1.99,37.39
7740,39287,276801250,1.99,Whole Foods,49.19,6.59,1.99,37.39
7741,39287,565170341,1.99,Whole Foods,49.19,6.59,1.99,37.39
7742,39287,737000536,1.99,Whole Foods,49.19,6.59,1.99,37.39
7743,39287,363461563,1.99,Whole Foods,49.19,6.59,1.99,37.39
7744,39287,120596009,1.99,Whole Foods,49.19,6.59,1.99,37.39
7745,39287,992125856,1.99,Whole Foods,49.19,6.59,1.99,37.39
7746,39287,509116779,1.99,Whole Foods,49.19,6.59,1.99,37.39
7747,39287,575714399,1.99,Whole Foods,49.19,6.59,1.99,37.39
7748,39287,702239031,1.99,Whole Foods,49.19,6.59,1.99,37.39
7749,39287,508604923,1.99,Whole Foods,49.19,6.59,1.99,37.39
7750,39287,917211564,1.99,Whole Foods,49.19,6.59,1.99,37.39
7751,39287,764458897,1.99,Whole Foods,49.19,6.59,1.99,37.39
7752,39287,265077864,1.99,Whole Foods,49.19,6.59,1.99,37.39
7753,39287,357064541,1.99,Whole Foods,49.19,6.59,1.99,37.39
7754,39287,764530996,1.99,Whole Foods,49.19,6.59,1.99,37.39
7755,39287,698832542,1.99,Whole Foods,49.19,6.59,1.99,37.39
7756,39287,186497742,1.99,Whole Foods,49.19,6.59,1.99,37.39
7757,39287,885481376,1.99,Whole Foods,49.19,6.59,1.99,37.39
7758,39287,929338551,1.99,Whole Foods,49.19,6.59,1.99,37.39
7759,39287,582451335,1.99,Whole Foods,49.19,6.59,1.99,37.39
7760,39287,237280009,1.99,Whole Foods,49.19,6.59,1.99,37.39
7761,39287,848007798,1.99,Whole Foods,49.19,6.59,1.99,37.39
7762,39287,401436440,1.99,Whole Foods,49.19,6.59,1.99,37.39
7763,39287,888666503,1.99,Whole Foods,49.19,6.59,1.99,37.39
7764,39287,870309366,1.99,Whole Foods,49.19,6.59,1.99,37.39
7765,39287,881539712,1.99,Whole Foods,49.19,6.59,1.99,37.39
7766,39287,16999755,1.99,Whole Foods,49.19,6.59,1.99,37.39
7767,39287,154602616,1.99,Whole Foods,49.19,6.59,1.99,37.39
7768,39287,19982129,1.99,Whole Foods,49.19,6.59,1.99,37.39
7769,39287,843645850,1.99,Whole Foods,49.19,6.59,1.99,37.39
7770,39287,319176479,1.99,Whole Foods,49.19,6.59,1.99,37.39
7771,39287,634830299,1.99,Whole Foods,49.19,6.59,1.99,37.39
7772,39287,431156925,1.99,Whole Foods,49.19,6.59,1.99,37.39
7773,39287,852479948,1.99,Whole Foods,49.19,6.59,1.99,37.39
7774,39287,513172706,1.99,Whole Foods,49.19,6.59,1.99,37.39
7775,39287,922747986,1.99,Whole Foods,49.19,6.59,1.99,37.39
7776,39287,189054973,1.99,Whole Foods,49.19,6.59,1.99,37.39
7777,39287,681789308,1.99,Whole Foods,49.19,6.59,1.99,37.39
7778,39287,923314883,1.99,Whole Foods,49.19,6.59,1.99,37.39
7779,39287,773828271,1.99,Whole Foods,49.19,6.59,1.99,37.39
7780,39287,238245641,1.99,Whole Foods,49.19,6.59,1.99,37.39
7781,39287,955026913,1.99,Whole Foods,49.19,6.59,1.99,37.39
7782,39287,327660050,1.99,Whole Foods,49.19,6.59,1.99,37.39
7783,39287,44276570,1.99,Whole Foods,49.19,6.59,1.99,37.39
7784,39287,25313327,1.99,Whole Foods,49.19,6.59,1.99,37.39
7785,39287,43366358,1.99,Whole Foods,49.19,6.59,1.99,37.39
7786,39287,962019991,1.99,Whole Foods,49.19,6.59,1.99,37.39
7787,39287,11873171,1.99,Whole Foods,49.19,6.59,1.99,37.39
7788,39287,26791818,1.99,Whole Foods,49.19,6.59,1.99,37.39
7789,39287,697589645,1.99,Whole Foods,49.19,6.59,1.99,37.39
7790,39287,936330605,1.99,Whole Foods,49.19,6.59,1.99,37.39
7791,39287,714264288,1.99,Whole Foods,49.19,6.59,1.99,37.39
7792,39287,817674221,1.99,Whole Foods,49.19,6.59,1.99,37.39
7793,39287,643048328,1.99,Whole Foods,49.19,6.59,1.99,37.39
7794,39287,614892418,1.99,Whole Foods,49.19,6.59,1.99,37.39
7795,39287,727229928,1.99,Whole Foods,49.19,6.59,1.99,37.39
7796,39287,975326196,1.99,Whole Foods,49.19,6.59,1.99,37.39
7797,39287,701377201,1.99,Whole Foods,49.19,6.59,1.99,37.39
7798,39287,376851918,1.99,Whole Foods,49.19,6.59,1.99,37.39
7799,39287,112817865,1.99,Whole Foods,49.19,6.59,1.99,37.39
7800,39287,112509592,1.99,Whole Foods,49.19,6.59,1.99,37.39
7801,39287,751783597,1.99,Whole Foods,49.19,6.59,1.99,37.39
7802,39287,683810722,1.99,Whole Foods,49.19,6.59,1.99,37.39
7803,39287,306137567,1.99,Whole Foods,49.19,6.59,1.99,37.39
7804,39287,471370637,1.99,Whole Foods,49.19,6.59,1.99,37.39
7805,39287,340478827,1.99,Whole Foods,49.19,6.59,1.99,37.39
7806,39287,959054260,1.99,Whole Foods,49.19,6.59,1.99,37.39
7807,39287,665091890,1.99,Whole Foods,49.19,6.59,1.99,37.39
7808,39287,193736714,1.99,Whole Foods,49.19,6.59,1.99,37.39
7809,39287,643610475,1.99,Whole Foods,49.19,6.59,1.99,37.39
7810,39287,758967619,1.99,Whole Foods,49.19,6.59,1.99,37.39
7811,39287,651936351,1.99,Whole Foods,49.19,6.59,1.99,37.39
7812,39287,835966795,1.99,Whole Foods,49.19,6.59,1.99,37.39
